technology,plant_id,generator_id,capacity_mw,capacity_mwh,nameplate_capacity_mw,winter_capacity_mw,operating_year,retirement_year,historical_capacity_factor,heat_rate_mmbtu_mwh,vom_per_mwh,fom_per_mwyr
Batteries,66795,CISCO,0.396,0.396,0.396,0.396,2024,2039,0.85,,0.0,12544.0
Solar Photovoltaic,60581,UCTX,150.0,,150.0,150.0,2017,2047,0.272,,0.0,7714.0
Batteries,66795,CISCO,5.2371,5.2371,5.2371,5.2371,2024,2039,0.85,,0.0,12544.0
Batteries,66795,CISCO,4.2669,4.2669,4.2669,4.2669,2024,2039,0.85,,0.0,12544.0
Batteries,67738,CITDL,204.0,298.0,204.0,204.0,2024,2039,0.85,,0.0,12544.0
Batteries,68686,MCC01,9.9,28.71,9.9,9.9,2025,2040,,,,
Onshore Wind Turbine,60645,WJ21,200.0,,200.0,200.0,2016,2046,0.433,,0.0,13321.0
Solar Photovoltaic,60682,PEARL,50.0,,50.0,50.0,2017,2047,0.223,,0.0,7714.0
Batteries,62609,BA1,10.0,10.0,10.0,10.0,2019,2034,0.0,,0.0,12544.0
Batteries,67861,CNLY,125.0,250.0,125.0,125.0,2024,2039,0.85,,0.0,12544.0
Batteries,67019,CHSTG,100.0,100.0,100.0,100.0,2024,2039,0.85,,0.0,12544.0
Onshore Wind Turbine,60743,WT1,160.0,,160.0,160.0,2018,2048,0.408,,0.0,13321.0
Solar Photovoltaic,60774,GEN1,15.4,,15.4,15.4,2017,2047,0.186,,0.0,7714.0
Solar Photovoltaic,60789,UNIT1,30.0,,30.0,30.0,2018,2048,0.284,,0.0,7714.0
Batteries,65811,CYTSP,0.396,0.396,0.396,0.396,2022,2037,0.0,,0.0,12544.0
Onshore Wind Turbine,60901,WSPWF,250.0,,250.0,250.0,2017,2047,0.417,,0.0,13321.0
Onshore Wind Turbine,60902,DERM,253.0,,253.0,253.0,2017,2047,0.422,,0.0,13321.0
Batteries,65811,CYTSP,4.2669,4.2669,4.2669,4.2669,2022,2037,0.0,,0.0,12544.0
Natural Gas Fired Combustion Turbine,60910,NPLPS,5.0,,25.5,5.0,2026,2081,0.924,9.142,0.53,2960.0
Batteries,65811,CYTSP,5.2371,5.2371,5.2371,5.2371,2022,2037,0.0,,0.0,12544.0
Onshore Wind Turbine,60983,BWIND,100.5,,100.5,100.5,2017,2047,0.428,,0.0,13321.0
Onshore Wind Turbine,60987,GEN1,300.0,,300.0,300.0,2018,2048,0.481,,0.0,13321.0
Solar Photovoltaic,60989,PV1,50.0,,50.0,50.0,2017,2047,0.278,,0.0,7714.0
Onshore Wind Turbine,61001,WT1,148.4,,148.4,148.4,2018,2048,0.359,,0.0,13321.0
Onshore Wind Turbine,61032,HTX,180.0,,180.0,180.0,2020,2050,0.399,,0.0,13321.0
Solar Photovoltaic,61205,PV1,1.5,,1.5,1.5,2017,2047,0.227,,0.0,7714.0
Onshore Wind Turbine,61212,FTWI,200.0,,200.0,200.0,2018,2048,0.468,,0.0,13321.0
Natural Gas Fired Combustion Turbine,61241,VC-1,43.0,,50.0,48.0,2020,2075,0.055,10.745,1.370381634,1230.331313
Natural Gas Fired Combustion Turbine,61241,VC-2,43.0,,50.0,48.0,2020,2075,0.055,10.745,1.370381634,1230.331313
Natural Gas Fired Combustion Turbine,61242,VP-1,43.0,,50.0,48.0,2019,2074,0.071,10.745,1.74861846,1121.119057
Natural Gas Fired Combustion Turbine,61242,VP-2,43.0,,50.0,48.0,2019,2074,0.071,10.745,1.74861846,1121.119057
Solar Photovoltaic,61309,PV1,1.1,,1.2,0.7,2017,2047,0.147,,0.0,7714.0
Batteries,65488,CROKT,9.9,28.71,9.9,9.9,2024,2039,0.85,,0.0,12544.0
Onshore Wind Turbine,61343,WT1,307.1,,307.1,307.1,2019,2049,0.339,,0.0,13321.0
Solar Photovoltaic,61346,PV1,222.0,,222.0,222.0,2021,2051,0.224,,0.0,7714.0
Solar Photovoltaic,61346,PV2,28.0,,28.0,28.0,2021,2051,0.419,,0.0,7714.0
Batteries,66009,BA,203.0,400.0,203.0,203.0,2022,2037,0.0,,0.0,17250.0
Solar Photovoltaic,61368,PV1,182.0,,182.0,182.0,2018,2048,0.206,,0.0,7714.0
Solar Photovoltaic,61370,GEN1,5.0,,5.0,5.0,2016,2046,0.257,,0.0,7714.0
Onshore Wind Turbine,61402,FOARD,350.3,,352.8,350.3,2019,2049,0.39,,0.0,13321.0
Solar Photovoltaic,61409,GEN1,5.3,,5.3,5.3,2017,2047,0.165,,0.0,7714.0
Solar Photovoltaic,61410,GEN1,5.0,,5.0,5.0,2017,2047,0.237,,0.0,7714.0
Solar Photovoltaic,61411,GEN1,5.0,,5.0,5.0,2017,2047,0.224,,0.0,7714.0
Onshore Wind Turbine,61417,GCWF,158.0,,158.0,158.0,2019,2049,0.432,,0.0,13321.0
Batteries,68499,CWHBA,150.0,435.0,150.0,150.0,2025,2040,,,,
Batteries,68500,CWH2,150.0,435.0,150.0,150.0,2025,2040,,,,
Solar Photovoltaic,61493,SEALY,1.2,,1.2,1.2,2015,2045,0.107,,0.0,7714.0
Solar Photovoltaic,61513,GEN1,5.3,,5.3,5.3,2017,2047,0.219,,0.0,7714.0
Solar Photovoltaic,61514,GEN1,5.2,,5.2,5.2,2017,2047,0.187,,0.0,7714.0
Solar Photovoltaic,61524,GEN1,10.0,,10.0,10.0,2017,2047,0.223,,0.0,7714.0
Solar Photovoltaic,61532,GEN1,10.0,,10.0,10.0,2017,2047,0.213,,0.0,7714.0
Solar Photovoltaic,61625,GEN1,5.0,,5.0,5.0,2018,2048,0.174,,0.0,7714.0
Natural Gas Internal Combustion Engine,61643,DEC1,18.8,,18.8,18.8,2018,2073,0.157,10.745,7.017535275,10539.91632
Natural Gas Internal Combustion Engine,61643,DEC10,18.8,,18.8,18.8,2018,2073,0.157,10.745,7.017535275,10539.91632
Natural Gas Internal Combustion Engine,61643,DEC11,18.8,,18.8,18.8,2018,2073,0.157,10.745,7.017535275,10539.91632
Natural Gas Internal Combustion Engine,61643,DEC12,18.8,,18.8,18.8,2018,2073,0.157,10.745,7.017535275,10539.91632
Natural Gas Internal Combustion Engine,61643,DEC2,18.8,,18.8,18.8,2018,2073,0.157,10.745,7.017535275,10539.91632
Natural Gas Internal Combustion Engine,61643,DEC3,18.8,,18.8,18.8,2018,2073,0.157,10.745,7.017535275,10539.91632
Natural Gas Internal Combustion Engine,61643,DEC4,18.8,,18.8,18.8,2018,2073,0.157,10.745,7.017535275,10539.91632
Natural Gas Internal Combustion Engine,61643,DEC5,18.8,,18.8,18.8,2018,2073,0.157,10.745,7.017535275,10539.91632
Natural Gas Internal Combustion Engine,61643,DEC6,18.8,,18.8,18.8,2018,2073,0.157,10.745,7.017535275,10539.91632
Natural Gas Internal Combustion Engine,61643,DEC7,18.8,,18.8,18.8,2018,2073,0.157,10.745,7.017535275,10539.91632
Natural Gas Internal Combustion Engine,61643,DEC8,18.8,,18.8,18.8,2018,2073,0.157,10.745,7.017535275,10539.91632
Natural Gas Internal Combustion Engine,61643,DEC9,18.8,,18.8,18.8,2018,2073,0.157,10.745,7.017535275,10539.91632
Batteries,65410,SPUT,190.0,380.0,190.0,190.0,2023,2038,0.85,,0.0,12544.0
Solar Photovoltaic,61697,IVORY,50.0,,50.0,50.0,2018,2048,0.269,,0.0,7714.0
Solar Photovoltaic,61700,PFPKB,2.6,,2.6,2.6,2018,2048,0.169,,0.0,7714.0
Flywheels,61742,GEN1,2.5,7.25,2.5,2.5,2012,2112,0.0,,0.0,8489.0
Flywheels,61742,GEN2,2.5,7.25,2.5,2.5,2012,2112,0.0,,0.0,8489.0
Batteries,66916,DANST,150.0,435.0,150.0,150.0,2024,2039,0.85,,0.0,12544.0
Onshore Wind Turbine,61773,PW,142.6,,144.9,142.6,2020,2050,0.258,,0.0,13321.0
Onshore Wind Turbine,61776,MIDWY,162.9,,162.9,162.9,2019,2049,0.314,,0.0,13321.0
Onshore Wind Turbine,61782,WTGS,199.5,,199.5,199.5,2019,2049,0.449,,0.0,13321.0
Solar Photovoltaic,61810,GEN1,10.0,,10.0,10.0,2018,2048,0.205,,0.0,7714.0
Onshore Wind Turbine,61865,1,237.6,,237.6,237.6,2019,2049,0.272,,0.0,13321.0
Solar Photovoltaic,61867,GEN1,10.0,,10.0,10.0,2018,2048,0.17,,0.0,7714.0
Solar Photovoltaic,61868,GEN1,10.0,,10.0,10.0,2018,2048,0.178,,0.0,7714.0
Solar Photovoltaic,61871,GEN1,10.0,,10.0,10.0,2018,2048,0.178,,0.0,7714.0
Solar Photovoltaic,61872,GEN1,7.5,,7.5,7.5,2019,2049,0.243,,0.0,7714.0
Solar Photovoltaic,61873,GEN1,5.0,,5.0,5.0,2018,2048,0.233,,0.0,7714.0
Solar Photovoltaic,61874,GEN1,10.0,,10.0,10.0,2018,2048,0.201,,0.0,7714.0
Solar Photovoltaic,61875,GEN1,10.0,,10.0,10.0,2019,2049,0.22,,0.0,7714.0
Batteries,8063,BESS,260.0,263.0,269.1,260.0,2022,2037,0.0,,0.0,12544.0
Solar Photovoltaic,61895,TOYHQ,5.9,,7.7,3.5,2017,2047,0.263,,0.0,7714.0
Solar Photovoltaic,61906,PHOEB,250.0,,250.0,250.0,2019,2049,0.25,,0.0,7714.0
Solar Photovoltaic,61920,GSM01,250.0,,250.0,250.0,2021,2051,0.251,,0.0,7714.0
Solar Photovoltaic,61962,HSF01,200.0,,200.0,200.0,2020,2050,0.251,,0.0,7714.0
Natural Gas Fired Combustion Turbine,61966,VP2-1,43.0,,50.0,48.0,2022,2077,0.144,10.749,2.276,3541.0
Natural Gas Fired Combustion Turbine,61966,VP2-2,43.0,,50.0,48.0,2022,2077,0.144,10.749,2.276,3541.0
Solar Photovoltaic,61967,NSM01,125.0,,125.0,125.0,2025,2055,0.176,,0.0,7714.0
Onshore Wind Turbine,61969,TWE,300.0,,300.0,300.0,2019,2049,0.405,,0.0,13321.0
Onshore Wind Turbine,61970,BSII,99.4,,99.4,99.4,2019,2049,0.436,,0.0,13321.0
Onshore Wind Turbine,62038,STRAE,302.4,,302.4,302.4,2019,2049,0.433,,0.0,13321.0
Solar Photovoltaic,62141,RMBLR,200.0,,200.0,200.0,2020,2050,0.237,,0.0,7714.0
Onshore Wind Turbine,62142,AM-TX,250.0,,250.0,250.0,2020,2050,0.354,,0.0,13321.0
Onshore Wind Turbine,62207,RELOJ,209.4,,209.4,209.4,2021,2051,0.192,,0.0,13321.0
Onshore Wind Turbine,62227,WTGS,30.2,,30.2,30.2,2019,2049,0.518,,0.0,13321.0
Batteries,67598,DWES,150.0,435.0,150.0,150.0,2025,2040,0.85,,0.0,12544.0
Solar Photovoltaic,62249,77777,240.0,,240.0,240.0,2020,2050,0.238,,0.0,7714.0
Onshore Wind Turbine,62258,MES,200.0,,201.6,200.0,2019,2049,0.241,,0.0,13321.0
Onshore Wind Turbine,62259,RAN,300.0,,300.0,300.0,2019,2049,0.442,,0.0,13321.0
Batteries,65876,DESNA,200.0,580.0,200.0,200.0,2024,2039,0.85,,0.0,12544.0
Onshore Wind Turbine,62356,LOC,183.8,,183.8,183.8,2019,2049,0.468,,0.0,13321.0
Batteries,67654,DESTS,200.0,580.0,200.0,200.0,2026,2041,0.85,,0.0,12544.0
Onshore Wind Turbine,62411,GTWND,225.6,,225.6,225.6,2021,2051,0.403,,0.0,13321.0
Solar Photovoltaic,62415,WOTP1,100.0,,100.0,100.0,2019,2049,0.278,,0.0,7714.0
Onshore Wind Turbine,62416,WT1,220.0,,220.0,220.0,2022,2052,0.304,,0.0,13321.0
Onshore Wind Turbine,62417,WT1,151.2,,151.2,151.2,2020,2050,0.289,,0.0,13321.0
Batteries,66794,DIBOL,4.2669,4.2669,4.2669,4.2669,2024,2039,0.85,,0.0,12544.0
Solar Photovoltaic,62448,LAP,100.0,,100.0,100.0,2019,2049,0.247,,0.0,7714.0
Batteries,66794,DIBOL,0.396,0.396,0.396,0.396,2024,2039,0.85,,0.0,12544.0
Batteries,66794,DIBOL,5.2371,5.2371,5.2371,5.2371,2024,2039,0.85,,0.0,12544.0
Batteries,65489,DIKNS,200.0,200.0,200.0,200.0,2024,2039,0.85,,0.0,12544.0
Batteries,64314,DIKN,9.9,9.9,9.9,9.9,2021,2036,0.0,,0.0,12544.0
Solar Photovoltaic,62483,PV1,255.0,,255.0,255.0,2021,2051,0.258,,0.0,7714.0
Solar Photovoltaic,62505,1,82.5,,83.0,82.5,2021,2051,0.248,,0.0,7714.0
Natural Gas Fired Combustion Turbine,62548,SJ-1,43.0,,50.0,48.0,2022,2077,0.191,10.745,2.276,3541.0
Natural Gas Fired Combustion Turbine,62548,SJ-2,43.0,,50.0,48.0,2022,2077,0.191,10.745,2.276,3541.0
Solar Photovoltaic,62561,RODR1,200.0,,200.0,200.0,2020,2050,0.282,,0.0,9730.0
Solar Photovoltaic,62561,RODR2,200.0,,200.0,200.0,2020,2050,0.282,,0.0,9730.0
Onshore Wind Turbine,62562,HILO,449.5,,449.5,449.5,2023,2053,0.279,,0.0,13321.0
Onshore Wind Turbine,62562,HILO2,50.0,,50.0,50.0,2023,2053,0.279,,0.0,13321.0
Onshore Wind Turbine,62566,BS3,200.2,,200.2,200.2,2019,2049,0.449,,0.0,13321.0
Batteries,67237,EBON1,200.0,400.0,207.9,200.0,2024,2039,0.85,,0.0,12544.0
Onshore Wind Turbine,62587,MESQ,418.9,,418.9,418.9,2020,2050,0.31,,0.0,13321.0
Solar Photovoltaic,62610,PV1,5.0,,5.0,5.0,2019,2049,0.179,,0.0,7714.0
Onshore Wind Turbine,62618,WT,50.4,,50.4,50.4,2020,2050,0.299,,0.0,13321.0
Onshore Wind Turbine,62630,WTGS1,160.7,,160.7,160.7,2020,2050,0.423,,0.0,13321.0
Batteries,65850,ELIBS,300.0,870.0,300.0,300.0,2026,2041,0.85,,0.0,12544.0
Onshore Wind Turbine,62715,WCCWF,175.3,,175.3,175.3,2021,2051,0.352,,0.0,13321.0
Solar Photovoltaic,62755,PROSP,300.0,,300.0,300.0,2020,2050,0.253,,0.0,7714.0
Natural Gas Fired Combustion Turbine,62762,CTG-1,5.3,,5.6,5.7,2018,2073,0.877,12.087,2.276,3541.0
Natural Gas Fired Combustion Turbine,62762,CTG-2,5.3,,5.6,5.7,2018,2073,0.877,12.087,2.276,3541.0
Onshore Wind Turbine,62765,CAMPO,242.8,,242.8,242.8,2020,2050,0.388,,0.0,13321.0
Solar Photovoltaic,62772,BTCON,123.6,,123.6,123.6,2021,2051,0.216,,0.0,7714.0
Solar Photovoltaic,62773,BTCOO,59.0,,59.0,59.0,2020,2050,0.256,,0.0,7714.0
Solar Photovoltaic,62774,BTKEL,40.356,,40.356,40.356,2020,2050,0.239,,0.0,7714.0
Solar Photovoltaic,62774,BTKEL,18.644,,18.644,18.644,2020,2050,0.239,,0.0,7714.0
Onshore Wind Turbine,62783,BLKJK,239.6,,239.6,239.6,2023,2053,0.279,,0.0,13321.0
Solar Photovoltaic,62804,GREA1,255.0,,255.0,255.0,2021,2051,0.178,,0.0,7714.0
Onshore Wind Turbine,62809,BMP,340.0,,340.0,340.0,2021,2051,0.293,,0.0,13321.0
Onshore Wind Turbine,62836,MNW,182.4,,182.4,182.4,2021,2051,0.316,,0.0,13321.0
Solar Photovoltaic,62845,SP1,225.0,,225.0,225.0,2020,2050,0.259,,0.0,7714.0
Onshore Wind Turbine,62846,WWE1,180.0,,180.0,180.0,2026,2056,0.279,,0.0,13321.0
Onshore Wind Turbine,62853,MVRCK,491.6,,491.6,491.6,2022,2052,0.335,,0.0,13321.0
Onshore Wind Turbine,62855,WRAYM,239.8,,239.8,239.8,2021,2051,0.366,,0.0,13321.0
Onshore Wind Turbine,62909,ERAYM,200.2,,200.2,200.2,2021,2051,0.364,,0.0,13321.0
Solar Photovoltaic,62932,OBR1B,30.0,,30.0,30.0,2020,2050,0.248,,0.0,7714.0
Solar Photovoltaic,62933,OBR1A,75.0,,75.0,75.0,2020,2050,0.254,,0.0,7714.0
Solar Photovoltaic,62933,OBR1A,75.0,,75.0,75.0,2020,2050,0.254,,0.0,7714.0
Solar Photovoltaic,62945,FJSOL,227.5,,227.5,227.5,2022,2052,0.235,,0.0,7714.0
Solar Photovoltaic,62953,1080,5.0,,5.0,5.0,2019,2049,0.234,,0.0,7714.0
Solar Photovoltaic,63027,20,10.0,,10.0,10.0,2019,2049,0.249,,0.0,7714.0
Onshore Wind Turbine,63100,WTG,300.0,,300.0,300.0,2020,2050,0.225,,0.0,13321.0
Onshore Wind Turbine,63101,WTG,201.6,,201.6,201.6,2020,2050,0.323,,0.0,13321.0
Solar Photovoltaic,63180,TXWHT,9.9,,9.9,9.9,2017,2047,0.239,,0.0,7714.0
Solar Photovoltaic,63194,GEN1,300.0,,300.0,300.0,2024,2054,0.176,,0.0,7714.0
Solar Photovoltaic,63202,701,163.8998879,,163.9075958,163.8998879,2026,2056,0.176,,0.0,9730.0
Onshore Wind Turbine,63209,AVTOR,525.0,,525.0,525.0,2021,2051,0.396,,0.0,13321.0
Solar Photovoltaic,63211,GEN1,250.0,,250.0,250.0,2022,2052,0.201,,0.0,7714.0
Solar Photovoltaic,63222,TXIM1,198.5,,198.5,198.5,2020,2050,0.214,,0.0,7714.0
Solar Photovoltaic,63223,UNIT1,50.7,,50.7,50.7,2022,2052,0.23,,0.0,7714.0
Solar Photovoltaic,63233,UNIT1,108.0,,108.0,108.0,2023,2053,0.176,,0.0,7714.0
Batteries,66872,BESS,100.0,158.3,100.0,100.0,2024,2039,0.85,,0.0,12544.0
Batteries,63255,2WPBA,40.0,40.0,40.0,40.0,2021,2051,0.0,,0.0,17250.0
Solar Photovoltaic,63255,2WPSO,420.0,,420.0,420.0,2021,2051,0.245,,0.0,9730.0
Solar Photovoltaic,63273,1215,120.0,,120.0,120.0,2020,2050,0.211,,0.0,7714.0
Solar Photovoltaic,63320,IPTTN,260.0,,260.0,260.0,2021,2051,0.301,,0.0,7714.0
Batteries,68334,EVCRK,103.0,298.7,103.0,103.0,2026,2041,,,,
Batteries,66792,FALFU,4.2669,4.2669,4.2669,4.2669,2024,2039,0.85,,0.0,12544.0
Solar Photovoltaic,63328,IPJNO,143.5,,143.5,143.5,2021,2051,0.303,,0.0,7714.0
Solar Photovoltaic,63328,JUNO1,162.1,,162.1,162.1,2021,2051,0.326,,0.0,7714.0
Solar Photovoltaic,63329,IPAGN,180.0,,187.2,180.0,2021,2051,0.262,,0.0,7714.0
Natural Gas Fired Combustion Turbine,63335,CTG-1,44.5,,60.5,49.8,2021,2076,0.126,10.745,2.276,3541.0
Natural Gas Fired Combustion Turbine,63335,CTG-2,44.5,,60.5,49.8,2021,2076,0.126,10.745,2.276,3541.0
Natural Gas Fired Combustion Turbine,63335,CTG-3,44.5,,60.5,49.8,2021,2076,0.126,10.745,2.276,3541.0
Natural Gas Fired Combustion Turbine,63335,CTG-4,44.5,,60.5,49.8,2021,2076,0.126,10.745,2.276,3541.0
Natural Gas Fired Combustion Turbine,63335,CTG-5,44.5,,60.5,49.8,2021,2076,0.126,10.745,2.276,3541.0
Natural Gas Fired Combustion Turbine,63335,CTG-6,44.5,,60.5,49.8,2021,2076,0.126,10.745,2.276,3541.0
Natural Gas Fired Combustion Turbine,63335,CTG-7,44.5,,60.5,49.8,2021,2076,0.126,10.745,2.276,3541.0
Natural Gas Fired Combustion Turbine,63335,CTG-8,44.5,,60.5,49.8,2021,2076,0.126,10.745,2.276,3541.0
Batteries,66792,FALFU,5.2371,5.2371,5.2371,5.2371,2024,2039,0.85,,0.0,12544.0
Batteries,66792,FALFU,0.396,0.396,0.396,0.396,2024,2039,0.85,,0.0,12544.0
Batteries,65812,FRMVL,4.2669,4.2669,4.2669,4.2669,2024,2039,0.85,,0.0,12544.0
Onshore Wind Turbine,63342,BKII,162.1,,162.1,162.1,2024,2054,0.279,,0.0,13321.0
Solar Photovoltaic,63343,GS2SF,110.0,,110.0,110.0,2023,2053,0.176,,0.0,7714.0
Solar Photovoltaic,63351,BBS2,115.0,,115.0,115.0,2020,2050,0.277,,0.0,7714.0
Solar Photovoltaic,63388,SOLAR,16.8,,16.8,16.8,2020,2050,0.352,,0.0,7714.0
Batteries,65812,FRMVL,5.2371,5.2371,5.2371,5.2371,2024,2039,0.85,,0.0,12544.0
Batteries,65812,FRMVL,0.396,0.396,0.396,0.396,2024,2039,0.85,,0.0,12544.0
Batteries,67843,FARM,9.9,24.7,9.9,9.9,2024,2039,0.85,,0.0,12544.0
Batteries,65813,FAULK,5.2371,5.2371,5.2371,5.2371,2022,2037,0.0,,0.0,12544.0
Batteries,65813,FAULK,0.396,0.396,0.396,0.396,2022,2037,0.0,,0.0,12544.0
Batteries,65813,FAULK,4.2669,4.2669,4.2669,4.2669,2022,2037,0.0,,0.0,12544.0
Batteries,66801,FNCBE,70.0,115.0,72.0,70.0,2024,2039,0.85,,0.0,12544.0
Solar Photovoltaic,63519,CRN1,150.0,,150.0,150.0,2020,2050,0.303,,0.0,7714.0
Batteries,66420,FWBAT,259.0,250.0,262.5,259.0,2024,2039,0.85,,0.0,12544.0
Batteries,64915,FLRV1,9.9,19.8,9.9,9.9,2021,2032,0.0,,0.0,12544.0
Onshore Wind Turbine,63624,LC,198.5,,198.5,198.5,2021,2051,0.255,,0.0,13321.0
Batteries,66007,BA,101.0,200.0,101.0,101.0,2022,2037,0.0,,0.0,17250.0
Batteries,67752,FTDUN,102.6,297.54,102.6,102.6,2025,2040,0.85,,0.0,12544.0
Onshore Wind Turbine,63655,COY,242.5,,242.5,242.5,2021,2051,0.299,,0.0,13321.0
Batteries,67656,FWATT,200.0,580.0,200.0,200.0,2026,2041,0.85,,0.0,12544.0
Natural Gas Fired Combustion Turbine,63688,CTG-1,44.5,,60.5,49.8,2021,2076,0.175,10.745,2.276,3541.0
Natural Gas Fired Combustion Turbine,63688,CTG-2,44.5,,60.5,49.8,2021,2076,0.175,10.745,2.276,3541.0
Natural Gas Fired Combustion Turbine,63688,CTG-3,44.5,,60.5,49.8,2021,2076,0.175,10.745,2.276,3541.0
Natural Gas Fired Combustion Turbine,63688,CTG-4,44.5,,60.5,49.8,2021,2076,0.175,10.745,2.276,3541.0
Natural Gas Fired Combustion Turbine,63688,CTG-5,44.5,,60.5,49.8,2021,2076,0.175,10.745,2.276,3541.0
Natural Gas Fired Combustion Turbine,63688,CTG-6,44.5,,60.5,49.8,2021,2076,0.175,10.745,2.276,3541.0
Natural Gas Fired Combustion Turbine,63688,CTG-7,44.5,,60.5,49.8,2021,2076,0.175,10.745,2.276,3541.0
Natural Gas Fired Combustion Turbine,63688,CTG-8,44.5,,60.5,49.8,2021,2076,0.175,10.745,2.276,3541.0
Natural Gas Fired Combustion Turbine,63688,CTG-9,44.5,,60.5,49.8,2021,2076,0.175,10.745,2.276,3541.0
Natural Gas Fired Combustion Turbine,63688,CTG10,44.5,,60.5,49.8,2021,2076,0.175,10.745,2.276,3541.0
Batteries,64528,1,100.0,200.0,100.0,100.0,2021,2036,0.0,,0.0,12544.0
Batteries,67284,GBA,70.5,115.0,70.5,70.5,2024,2039,0.85,,0.0,12544.0
Batteries,66791,GRDNE,4.2669,4.2669,4.2669,4.2669,2024,2039,0.85,,0.0,12544.0
Batteries,66791,GRDNE,0.396,0.396,0.396,0.396,2024,2039,0.85,,0.0,12544.0
Batteries,66791,GRDNE,5.2371,5.2371,5.2371,5.2371,2024,2039,0.85,,0.0,12544.0
Batteries,68428,GTSBY,103.4,299.86,103.4,103.4,2027,2042,,,,
Batteries,67860,GFTX,125.0,250.0,125.0,125.0,2024,2039,0.85,,0.0,12544.0
Onshore Wind Turbine,63738,HEL,268.2,,268.2,268.2,2022,2052,0.312,,0.0,13321.0
Onshore Wind Turbine,63739,LMAJ,272.6,,272.6,272.6,2021,2051,0.369,,0.0,13321.0
Batteries,65814,GOMEZ,5.2371,5.2371,5.2371,5.2371,2023,2038,0.85,,0.0,12544.0
Solar Photovoltaic,63764,TXEB1,134.7,,134.7,134.7,2021,2051,0.253,,0.0,7714.0
Solar Photovoltaic,63769,TXBC1,127.0,,127.0,127.0,2021,2051,0.247,,0.0,7714.0
Batteries,65814,GOMEZ,4.2669,4.2669,4.2669,4.2669,2023,2038,0.85,,0.0,12544.0
Batteries,65814,GOMEZ,0.396,0.396,0.396,0.396,2023,2038,0.85,,0.0,12544.0
Solar Photovoltaic,63797,GER01,80.0,,80.0,80.0,2023,2053,0.176,,0.0,7714.0
Solar Photovoltaic,63840,1111,250.0,,250.0,250.0,2024,2054,0.176,,0.0,7714.0
Solar Photovoltaic,63882,GEN1,200.0,,200.0,200.0,2024,2054,0.176,,0.0,7714.0
Solar Photovoltaic,63883,GEN1,250.0,,250.0,250.0,2022,2052,0.16,,0.0,7714.0
Solar Photovoltaic,63884,GEN1,310.0,,310.0,310.0,2024,2054,0.176,,0.0,7714.0
Solar Photovoltaic,63892,LILY,146.0,,146.7,146.0,2021,2051,0.269,,0.0,9730.0
Batteries,63892,LILYB,50.0,80.5,55.2,50.0,2021,2051,0.0,,0.0,17250.0
Batteries,63905,ASKYB,91.2,80.5,91.2,91.2,2022,2052,0.0,,0.0,17250.0
Solar Photovoltaic,63905,ASKYS,225.0,,225.0,225.0,2021,2051,0.278,,0.0,9730.0
Solar Photovoltaic,63985,FBS,240.0,,240.0,240.0,2023,2053,0.176,,0.0,7714.0
Batteries,66410,596,10.0,29.0,10.0,10.0,2024,2039,0.85,,0.0,12544.0
Solar Photovoltaic,64026,SF1,200.0,,200.0,200.0,2021,2051,0.259,,0.0,7714.0
Solar Photovoltaic,64075,TAYG2,203.8,,203.8,203.8,2023,2053,0.176,,0.0,7714.0
Solar Photovoltaic,64079,CS,10.0,,10.0,10.0,2020,2050,0.261,,0.0,7714.0
Batteries,68613,GUAJ1,200.0,580.0,228.7,200.0,2025,2040,,,,
Batteries,66871,BESS,300.0,870.0,300.0,300.0,2025,2040,0.85,,0.0,12544.0
Batteries,64131,ESS1,0.655599552,2.622398208,0.655630383,0.655599552,2025,2055,0.85,,0.0,12544.0
Solar Photovoltaic,64131,FGPV1,262.2398206,,262.6455314,262.2398206,2026,2056,0.176,,0.0,9730.0
Solar Photovoltaic,64132,PV1,200.0,,200.0,200.0,2026,2056,0.176,,0.0,7714.0
Solar Photovoltaic,64133,2222,430.0,,430.0,430.0,2024,2054,0.176,,0.0,7714.0
Petroleum Liquids,65541,IPS1,0.6,,0.6,0.6,2013,2063,0.006,10.745,4.092,10912.0
Onshore Wind Turbine,64149,WTW,366.6,,366.6,366.6,2022,2052,0.32,,0.0,13321.0
Batteries,66782,HAMIL,0.396,0.396,0.396,0.396,2024,2039,0.85,,0.0,12544.0
Onshore Wind Turbine,64164,ASWWT,350.2,,350.2,350.2,2024,2054,0.279,,0.0,13321.0
Onshore Wind Turbine,64165,WTG1,302.4,,302.4,302.4,2022,2052,0.34,,0.0,13321.0
Batteries,66782,HAMIL,5.2371,5.2371,5.2371,5.2371,2024,2039,0.85,,0.0,12544.0
Batteries,66782,HAMIL,4.2669,4.2669,4.2669,4.2669,2024,2039,0.85,,0.0,12544.0
Batteries,64202,BGSTB,80.0,232.0,80.0,80.0,2024,2054,0.85,,0.0,12544.0
Solar Photovoltaic,64202,BGSTS,200.0,,200.0,200.0,2024,2054,0.176,,0.0,9730.0
Solar Photovoltaic,64204,ELARA,130.0,,132.4,130.0,2021,2051,0.273,,0.0,7714.0
Solar Photovoltaic,64227,12001,9.5,,10.0,7.3,2019,2049,0.19,,0.0,7714.0
Solar Photovoltaic,64239,7V1,240.0,,240.0,240.0,2024,2054,0.176,,0.0,7714.0
Solar Photovoltaic,64258,OCISR,203.5,,203.5,203.5,2024,2054,0.176,,0.0,7714.0
